index,time,session_id,temperature,humidity,pressure,light,latitude,longitude,altitude,speed,satellites,epoch_time,accX,accY,accZ,gyroX,gyroY,gyroZ,RSSI,SNR
1487,1496663,1712742413,14.516095161437988,35.64104461669922,89.27326965332031,172.25807189941406,69.23375701904297,16.047853469848633,24.799999237060547,15.245664596557617,10,1712743904,0.260009765625,-0.288818359375,0.623291015625,-59.6160888671875,-250.0,-250.0,0,0.0
1488,1497668,1712742413,14.347103118896484,35.45726013183594,89.3938980102539,181.29031372070312,69.23375701904297,16.04796028137207,24.5,15.245664596557617,10,1712743905,-0.788330078125,-0.61328125,0.944091796875,249.99237060546875,-234.9853515625,-234.9853515625,0,0.0
1489,1498646,1712742413,14.103004455566406,35.52102279663086,89.4920654296875,160.64517211914062,69.23377227783203,16.048067092895508,24.299999237060547,15.245664596557617,8,1712743906,-0.826171875,-1.020751953125,-0.2470703125,249.99237060546875,-250.0,-250.0,0,0.0
1490,1499644,1712742413,13.971567153930664,35.4422607421875,89.5982666015625,199.35482788085938,69.2337417602539,16.04788589477539,23.200000762939453,13.134384155273438,10,1712743907,-0.207763671875,-1.011962890625,-0.520751953125,-249.1455078125,-250.0,-250.0,0,0.0
1491,1500644,1712742413,13.840129852294922,35.483516693115234,89.6999282836914,151.61289978027344,69.2337417602539,16.047975540161133,22.899999618530273,13.134384155273438,10,1712743908,-1.037841796875,-0.227294921875,1.101318359375,249.99237060546875,-250.0,-250.0,0,0.0
1492,1501632,1712742413,13.61480712890625,35.49101638793945,89.82084655761719,174.19354248046875,69.2337417602539,16.048067092895508,22.600000381469727,13.134384155273438,10,1712743909,-0.692626953125,-0.170166015625,1.150146484375,-250.0,-250.0,-250.0,0,0.0
1493,1502610,1712742413,13.23927116394043,35.47226333618164,89.9498062133789,198.70968627929688,69.23442077636719,16.047565460205078,9.800000190734863,13.247355461120605,11,1712743910,-1.072509765625,-1.0234375,0.44287109375,249.97711181640625,249.99237060546875,249.99237060546875,0,0.0
1494,1503612,1712742413,13.089056015014648,35.370994567871094,90.015869140625,190.96774291992188,69.23444366455078,16.047626495361328,9.300000190734863,13.247355461120605,10,1712743911,-0.533447265625,0.6728515625,1.0166015625,82.57293701171875,105.072021484375,105.072021484375,0,0.0
1495,1504591,1712742413,13.089056015014648,35.58103561401367,90.1376724243164,181.29031372070312,69.23446655273438,16.04768943786621,8.800000190734863,13.247355461120605,10,1712743912,0.107177734375,-0.194091796875,1.2548828125,-19.5770263671875,249.99237060546875,249.99237060546875,0,0.0
1496,1505595,1712742413,13.013948440551758,35.34474182128906,90.23583984375,172.90322875976562,69.23509216308594,16.047365188598633,-1.7000000476837158,19.86084747314453,9,1712743913,0.11962890625,-0.440673828125,1.150634765625,-100.4638671875,-77.23236083984375,-77.23236083984375,0,0.0
